datetime,count
2020-05-05 07:50:00,0
2020-05-05 07:55:00,21
2020-05-05 08:00:00,38
2020-05-05 08:05:00,77
2020-05-05 08:10:00,121
2020-05-05 08:15:00,116
2020-05-05 08:20:00,149
2020-05-05 08:25:00,20
2020-05-05 08:30:00,9
2020-05-05 08:35:00,11
2020-05-05 08:40:00,38
2020-05-05 08:45:00,126
2020-05-05 08:50:00,17
2020-05-05 08:55:00,0
2020-05-05 09:00:00,0
2020-05-05 09:05:00,0
2020-05-05 09:10:00,0
2020-05-05 09:15:00,0
2020-05-05 09:20:00,0
2020-05-05 09:25:00,7
2020-05-05 09:30:00,9
2020-05-05 09:35:00,5
2020-05-05 09:40:00,2
2020-05-05 09:45:00,194
2020-05-05 09:50:00,380
2020-05-05 09:55:00,278
2020-05-05 10:00:00,224
2020-05-05 10:05:00,53
2020-05-05 10:10:00,131
2020-05-05 10:15:00,192
2020-05-05 10:20:00,0
2020-05-05 10:25:00,0
2020-05-05 10:30:00,1
2020-05-05 10:35:00,147
2020-05-05 10:40:00,143
2020-05-05 10:45:00,60
2020-05-05 10:50:00,29
2020-05-05 10:55:00,13
2020-05-05 11:00:00,28
2020-05-05 11:05:00,60
2020-05-05 11:10:00,223
2020-05-05 11:15:00,266
2020-05-05 11:20:00,112
2020-05-05 11:25:00,0
2020-05-05 11:30:00,0
2020-05-05 11:35:00,0
2020-05-05 11:40:00,1
2020-05-05 11:45:00,0
2020-05-05 11:50:00,1
2020-05-05 11:55:00,0
2020-05-05 12:00:00,0
2020-05-05 12:05:00,36
2020-05-05 12:10:00,5
2020-05-05 12:15:00,0
2020-05-05 12:20:00,6
2020-05-05 12:25:00,1
2020-05-05 12:30:00,0
2020-05-05 12:35:00,6
2020-05-05 12:40:00,8
2020-05-05 12:45:00,0
2020-05-05 12:50:00,6
2020-05-05 12:55:00,1
2020-05-05 13:00:00,2
2020-05-05 13:05:00,84
2020-05-05 13:10:00,171
2020-05-05 13:15:00,225
2020-05-05 13:20:00,213
2020-05-05 13:25:00,118
2020-05-05 13:30:00,122
2020-05-05 13:35:00,63
2020-05-05 13:40:00,26
2020-05-05 13:45:00,2
2020-05-05 13:50:00,0
2020-05-05 13:55:00,0
2020-05-05 14:00:00,0
2020-05-05 14:05:00,0
2020-05-05 14:10:00,0
2020-05-05 14:15:00,0
2020-05-05 14:20:00,0
2020-05-05 14:25:00,0
2020-05-05 14:30:00,0
2020-05-05 14:35:00,0
2020-05-05 14:40:00,3
2020-05-05 14:45:00,177
2020-05-05 14:50:00,124
2020-05-05 14:55:00,262
2020-05-05 15:00:00,225
2020-05-05 15:05:00,15
2020-05-05 15:10:00,4
2020-05-05 15:15:00,0
2020-05-05 15:20:00,0
2020-05-05 15:25:00,0
2020-05-05 15:30:00,0
2020-05-05 15:35:00,0
2020-05-05 15:40:00,0
2020-05-05 15:45:00,6
2020-05-05 15:50:00,75
2020-05-05 15:55:00,37
2020-05-05 16:00:00,1
2020-05-05 16:05:00,0
2020-05-05 16:10:00,10
2020-05-05 16:15:00,0
2020-05-05 16:20:00,0
2020-05-05 16:25:00,1
2020-05-05 16:30:00,0
2020-05-05 16:35:00,0
2020-05-05 16:40:00,7
2020-05-05 16:45:00,0
2020-05-05 16:50:00,144
2020-05-05 16:55:00,198
2020-05-05 17:00:00,190
2020-05-05 17:05:00,258
2020-05-05 17:10:00,122
2020-05-05 17:15:00,25
2020-05-05 17:20:00,49
2020-05-05 17:25:00,55
2020-05-05 17:30:00,0
2020-05-05 17:35:00,0
2020-05-05 17:40:00,8
2020-05-05 17:45:00,61
2020-05-05 17:50:00,30
2020-05-05 17:55:00,1
2020-05-05 18:00:00,15
2020-05-05 18:05:00,4
2020-05-05 18:10:00,0
2020-05-05 18:15:00,0
2020-05-05 18:20:00,0
2020-05-05 18:25:00,2
2020-05-05 18:30:00,1
2020-05-05 18:35:00,2
2020-05-05 18:40:00,39
2020-05-05 18:45:00,13
2020-05-05 18:50:00,0
2020-05-05 18:55:00,10
2020-05-05 19:00:00,70
2020-05-05 19:05:00,53
2020-05-05 19:10:00,82
2020-05-05 19:15:00,39
2020-05-05 19:20:00,0
2020-05-05 19:25:00,10
2020-05-05 19:30:00,10
2020-05-05 19:35:00,4
2020-05-05 19:40:00,7
2020-05-05 19:45:00,0
2020-05-05 19:50:00,0
2020-05-05 19:55:00,0
2020-05-05 20:00:00,0
2020-05-05 20:05:00,0
2020-05-05 20:10:00,0
2020-05-05 20:15:00,0
2020-05-05 20:20:00,0
2020-05-05 20:25:00,0
2020-05-05 20:30:00,0
2020-05-05 20:35:00,0
2020-05-05 20:40:00,0
2020-05-05 20:45:00,0
2020-05-05 20:50:00,0
2020-05-05 20:55:00,0
2020-05-05 21:00:00,0
2020-05-05 21:05:00,0
2020-05-05 21:10:00,0
2020-05-05 21:15:00,0
2020-05-05 21:20:00,0
2020-05-05 21:25:00,0
2020-05-05 21:30:00,0
2020-05-05 21:35:00,0
2020-05-05 21:40:00,0
2020-05-05 21:45:00,0
2020-05-05 21:50:00,0
2020-05-05 21:55:00,0
2020-05-05 22:00:00,0
2020-05-05 22:05:00,0
2020-05-05 22:10:00,0
2020-05-05 22:15:00,0
2020-05-05 22:20:00,0
2020-05-05 22:25:00,0
2020-05-05 22:30:00,0
2020-05-05 22:35:00,0
2020-05-05 22:40:00,0
2020-05-05 22:45:00,0
2020-05-05 22:50:00,0
2020-05-05 22:55:00,0
2020-05-05 23:00:00,0
2020-05-05 23:05:00,0
2020-05-05 23:10:00,0
2020-05-05 23:15:00,0
2020-05-05 23:20:00,14
2020-05-05 23:25:00,1
2020-05-05 23:30:00,3
2020-05-05 23:35:00,2
2020-05-05 23:40:00,8
2020-05-05 23:45:00,30
2020-05-05 23:50:00,2
2020-05-05 23:55:00,5
2020-05-06 00:00:00,22
2020-05-06 00:05:00,6
2020-05-06 00:10:00,24
2020-05-06 00:15:00,80
2020-05-06 00:20:00,138
2020-05-06 00:25:00,159
2020-05-06 00:30:00,31
2020-05-06 00:35:00,3
2020-05-06 00:40:00,122
2020-05-06 00:45:00,237
2020-05-06 00:50:00,227
2020-05-06 00:55:00,219
2020-05-06 01:00:00,173
2020-05-06 01:05:00,250
2020-05-06 01:10:00,247
2020-05-06 01:15:00,243
2020-05-06 01:20:00,243
2020-05-06 01:25:00,234
2020-05-06 01:30:00,242
2020-05-06 01:35:00,238
2020-05-06 01:40:00,244
2020-05-06 01:45:00,243
2020-05-06 01:50:00,230
2020-05-06 01:55:00,246
2020-05-06 02:00:00,247
2020-05-06 02:05:00,236
2020-05-06 02:10:00,78
2020-05-06 02:15:00,72
2020-05-06 02:20:00,81
2020-05-06 02:25:00,57
2020-05-06 02:30:00,93
2020-05-06 02:35:00,84
2020-05-06 02:40:00,66
2020-05-06 02:45:00,0
2020-05-06 02:50:00,0
2020-05-06 02:55:00,0
2020-05-06 03:00:00,95
2020-05-06 03:05:00,237
2020-05-06 03:10:00,224
2020-05-06 03:15:00,247
2020-05-06 03:20:00,260
2020-05-06 03:25:00,260
2020-05-06 03:30:00,248
2020-05-06 03:35:00,261
2020-05-06 03:40:00,252
2020-05-06 03:45:00,227
2020-05-06 03:50:00,188
2020-05-06 03:55:00,210
2020-05-06 04:00:00,206
2020-05-06 04:05:00,247
2020-05-06 04:10:00,230
2020-05-06 04:15:00,264
2020-05-06 04:20:00,175
2020-05-06 04:25:00,220
2020-05-06 04:30:00,242
2020-05-06 04:35:00,183
2020-05-06 04:40:00,242
2020-05-06 04:45:00,239
2020-05-06 04:50:00,257
